id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
32574,11627,Pushover,"The game consists of 100 levels of increasing complexity over nine different themed worlds. Each level features several interconnected platforms holding a number of ""dominoes"". The aim is to rearrange the dominoes, such that with a single push, all of the dominoes are toppled, thus opening the exit to the next level. There are 11 different types of domino, identified by red and yellow patterns, each with different actions. The player controls G.I. Ant, who can move certain dominoes by carrying them one at a time.

Various factors can result in failure to complete a level. As well as toppling all of the dominoes, the player must be able to access the exit door once the dominoes have fallen. For instance, the player will be unable to reach the exit if a ledge leading to the exit has been destroyed, or if a gap leading to the exit has not been bridged, or if a line of dominoes lie across the exit. G.I. Ant may die by falling from a large height, by falling off the bottom of the screen, or by being crushed under a falling domino. The player is then greeted with the message ""You Failed, You Died"" and has to restart the level. Also, the level will be failed if any dominoes are destroyed by landing one domino on top of another.

Each level has a time limit during which it must be completed. However, if the time runs out the player is still able to continue with the puzzle if they wish. By pausing the game once the time has run out, a small hint will be displayed, giving advice on how to complete the level. As a side note, the hint for level 98 informs the player that the game's designer cannot remember how to complete the level without trickery (""Use a drop! There is a way to make it work with a push, but I can't find it!"").

The themed worlds, in order, are an industrial complex, an Aztec world, a space station, an electronic world, a Greek temple, a Medieval castle, a Meccano-inspired world, a dungeon and a Japanese temple. Each world has 11 levels, making a total of 99 regular levels. A packet of Colin's Quavers is retrieved after each world, with nine packets in all to be collected. Many of the early levels are tutorials demonstrating how each type of domino will act. Often there is only a single solution to each level, though some levels have multiple solutions. The final level, level 100, must be completed using dominoes with hidden markings.

A password system allows the player to continue an earlier game, without having to restart from the first level. Additionally, upon completing a level the player gains a token, which once a level has been failed, allows the player to return to the point before the domino push, rather than having to return to the initial state of the level.",1992-12-31 00:00:00.000,4,NULL,NULL,NULL,59.7922,9
141002,3733,Putt-Putt Joins The Parade,NULL,1992-10-30 00:00:00.000,1,NULL,NULL,NULL,64.2255,9
122509,39022,Putty,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
195063,47250,Puyo Puyo,NULL,1992-10-01 00:00:00.000,1,NULL,NULL,NULL,65.1651,9
73624,46071,Puzzle & Action: Tant-R,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138979,185891,Pyramid,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174537,195054,Pyramid,NULL,1992-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69973,42469,Q*bert 3,NULL,1992-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80324,61518,Q*bert for Game Boy,NULL,1992-01-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21142,46981,Quarky & Quaysoo's Turbo Science,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136843,48217,Quattro Arcade,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150905,198372,Quest for Glory I: So You Want to Be a Hero,NULL,1992-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
75031,1895,Quest for Glory III: Wages of War,NULL,1992-08-01 00:00:00.000,3,NULL,NULL,NULL,82.1434,5
80422,39316,Quiz & Dragons: Capcom Quiz Game,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91262,64009,Quiz Meitantei Neo & Geo,NULL,1992-04-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
24054,48825,Quiz Project Q: Cutie Project & Battle 10000,NULL,1992-06-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125765,46387,Quiz Scramble Special,NULL,1992-06-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85846,9156,R.C. Pro-Am II,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131562,48215,Race America,NULL,1992-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186312,75857,Ranma ½: Chounai Gekitou-hen,"Ranma learns of a martial arts tournament in which the grand prize is a invitation to see China. Desperate to rid himself of his Jusenkyo curse, Ranma decides to enter the tournament, but the other characters also hear of the tournament and decide to enter as well to either hope to rid themselves of their own curses, or to simply cause Ranma trouble.",1992-03-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
11996,75858,"Ranma ½: Datou, Ganso Musabetsu Kakutou-ryuu!",NULL,1992-10-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185083,44462,Ranma ½: Hard Battle,"Ranma and his father Genma decide to perform their martial arts exercises in a remote part of China. What they don't know is that they've entered the ""Training Ground of the Accursed Springs,"" which consists of more than 100 springs, each with its own unique legend. The story goes that anyone who falls into one of the springs will be transformed into the beast that haunts the spring. Now it's up to you to help Ranma and Genma get out of the area and in one piece. In this one-on-one fighter either alone or with a friend you'll have to do battle against a wide variety of strange enemies. Can you help this innocent father and son team escape and get home alive?",1992-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4404,75856,Ranma ½: Hiryuu Densetsu,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3992,49129,Ranma ½: Netsuretsu Kakutou-hen,NULL,1992-08-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83228,8767,Realms of Arkania: Blade of Destiny,NULL,1992-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60536,39164,Reckless Rufus,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174115,195055,Recycle Design,NULL,1992-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
292,12744,Red Zone,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163563,8101,Ren & Stimpy: Space Cadet Adventure,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164762,49830,Revelations: The Demon Slayer,"Long before human beings existed... Telepathy, Teleportation, Telekinesis... Power that only Gods could harness. Gods named this power Gaia. This is the beginning of tragedy...",1992-12-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185652,8680,Rex Nebular and the Cosmic Gender Bender,NULL,1992-11-01 00:00:00.000,2,NULL,NULL,NULL,50.0000,2
109226,39577,Riding Fight,NULL,1992-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109301,39498,Ring Rage,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108505,46727,Ringworld: Revenge of the Patriarch,NULL,1992-09-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132209,37611,Riot Zone,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84101,12205,Risky Woods,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,78.5851,5
128361,42467,Rival Turf!,NULL,1992-03-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118169,4429,Road Rash II,NULL,1992-12-01 00:00:00.000,6,NULL,NULL,NULL,78.9118,27
158251,8099,Road Runner's Death Valley Rally,NULL,1992-11-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
24593,12748,Robin Hood: Legend Quest,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52144,5430,Robo Aleste,NULL,1992-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178379,25167,RoboCop 3,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170955,12749,RoboCop 3,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
194333,19695,RoboCop 3,NULL,1992-08-01 00:00:00.000,2,NULL,NULL,NULL,63.3390,13
21927,171242,RoboWar,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87808,185637,Rocket Factory,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87616,49022,Rolan's Curse 2,NULL,1992-11-01 00:00:00.000,NULL,NULL,NULL,NULL,73.0000,1
183902,46200,Rolo to the Rescue,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116956,5431,Romance of the Three Kingdoms III: Dragon of Destiny,NULL,1992-02-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135691,11311,Romancing SaGa,NULL,1992-01-28 00:00:00.000,NULL,NULL,85.0000,1,NULL,NULL
186033,171554,Rome Pathway to Power,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96944,2525,Rome: AD 92,NULL,1992-11-01 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
67917,48203,Roundball: 2 on 2 Challenge,NULL,1992-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46994,6855,R-Type Leo,"While somewhat canon, the plot deviates from the original story line: Mankind find themselves at a financially and technologically peaceful state between the constant conflict against the Bydo Empire. A space project called Project Paradise that had been held back for a long time was finally seeing light. The project involved the construction of an artificial terrestrial planet called Eden as a possible Human retreat. However, after the construction and functioning of the planet, Major - the bio-computer system responsible for maintaining Eden - malfunctions, takes control of the planet's defenses and attacks mankind. It is now up to the recently developed R-9 variations, the Leo, to fly in and stop Major's assault on its creators.",1992-12-31 00:00:00.000,2,NULL,NULL,NULL,85.2275,9
26159,12754,Rubicon,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137842,150073,S.C. Out,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
1334,40252,S.S. Mission,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129686,40417,Saboten Bombers,NULL,1992-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60453,12757,Sabre Team,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23975,49099,Saint Paradise ~ Saikyō no senshitachi,NULL,1992-12-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104708,60380,Saint Seiya Paradise: Saikyou No Senshitachi,NULL,1992-11-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50707,150529,Samochodowy Wojownik,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156812,42119,Samurai-Ghost,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
11839,40184,Sand Scorpion,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89827,46932,Sango Fighter,NULL,1992-07-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65234,48861,Sangokushi II: Haou no Tairiku,NULL,1992-07-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159747,48639,Sanrio Cup: Ponpon Volleyball,NULL,1992-08-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138990,195056,Scaffolder,NULL,1992-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121346,15362,Scrabble,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,60.0000,0
189129,65387,SD Gundam Gaiden 2: Entaku no Kishi,"Sudha Doaka World, a world where humans and MS tribes live in peace.
There is a kingdom here, ruled by the MS King, King Gundam.
The kingdom has a group of knights, who are called the ""Knights of the Round Table"" because they gather around a round table.

A long period of peace ensued.
The Knights of the Round Table were on their own journeys.

One day, the Empire invaded.
With overwhelming force, the imperial army surrounded the kingdom.

Seven years after the invasion...",1992-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186660,48853,SD Gundam Gaiden: Knight Gundam Monogatari 3 - Densetsu no Kishi-dan,"It is a Suda Doaka World, which is said to be somewhere in a different era from the present day. In this world, humans and MS lived peacefully. In the past, there was a kingdom ruled by the MS King ""King Gundam"" in this land. After a long period of peace, the ""Knights of the Round Table,"" the pride of the kingdom, set out on their own journeys of exploration...",1992-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41979,40411,SD Gundam Neo Battling,NULL,1992-06-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56478,48856,SD Gundam World: Gachapon Sensei 4 - New Type Story,NULL,1992-01-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92560,38160,SD Kidou Senshi Gundam: V Sakusen Shidou,NULL,1992-09-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159748,48322,Sea of Dreamland,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190764,8485,Secret Agent,NULL,1992-02-01 00:00:00.000,1,NULL,NULL,NULL,53.7772,5
87814,5432,Sega Classics Arcade Collection 4-in-1,NULL,1992-10-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7191,198602,SegaSonic the Hedgehog,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124231,46391,Seirei Shinseiki Fhey Area,NULL,1992-03-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72822,48851,Seiryaku Simulation: Inbou no Wakusei: Shancara,NULL,1992-07-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44916,63278,Seitoushi Saint Paradise: Saikyou no Senshitachi,NULL,1992-11-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134932,13257,Sensible Soccer: European Champions,NULL,1992-12-31 00:00:00.000,4,NULL,NULL,NULL,85.0960,12
63061,138304,Sensible Soccer: European Champions - 92/93 Edition,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94274,48248,Sesame Street Countdown,NULL,1992-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56930,4293,Sewer Shark,"Sewer Shark takes place in a post-apocalyptic future where environmental destruction has forced most of humanity to live underground. The player takes on the role of a rookie pilot in a band of ""sewer jockeys"", whose job is to exterminate dangerous mutated creatures to keep a vast network of sewers clean for ""Solar City"", an island paradise from which the evil Commissioner Stenchler (Robert Costanzo) gives his orders and critiques. The player's copilot, Ghost (David Underwood), evaluates the player's performance throughout the game, while a small robot named Catfish (voiced by Robert Weaver) scouts ahead and gives directions. The player is later assisted by Falco (Kari G. Peyton), a female jockey who believes that there is a hidden route to the surface. Falco is later captured by Stenchler, who threatens to mutate her into one of his mindless minions. This plot is thwarted when Ghost and the player reach Solar City.",1992-10-15 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
68178,12221,Shadow of the Beast III,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
130678,37128,Shadowlands,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158576,84205,Shadoworlds,"On the three planets of the Magna 6 system you have set up a modest research facility. Nothing too extreme, just a few personnel, a Galaxy-class space station and the most powerful weapons development faciltiy the Universe has ever known.

But now you have a problem. The regular daily contact schedule on the sub-space station network with Magna 6 has gone a bit quiet. Well, silent actually. In fact, you have had no word from the facility in 2 months.

You need to send trusted yet expendable men in to get answers and crry out a discreet efficient operation. Pick your four man team and ""Deep Sleep"", the cryogenic computer will keep them in suspended animation until they arrive at Magna 6, an interestellar journey of almost 17 months. And then wait for their report. But what possible explanation could there be for toruble on Magna 6 - there is no power in the universe capable of disturbing the facility. The known universe, that is.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89306,44308,Shape Shifter,NULL,1992-09-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81949,5436,Sherlock Holmes: Consulting Detective Vol. II,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65441,38248,Shijou Saikyou no Quiz-ou Ketteisen Super,NULL,1992-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161486,21074,Shin Megami Tensei,"Shin Megami Tensei takes place in a near future Tokyo, first in the year ""199X"", and then 30 years later in a post-apocalyptic version of the city. A rift has been opened to another world, allowing demons to invade Tokyo; by using a computer program, humans are able to communicate with and summon the demons. Across the story, moral alignments are portrayed in various ways: alongside the middle ""neutral"" pathway, the ""law"" faction believes in establishing a logical order at the expense of feeling and freedom, while the ""chaos"" faction espouses unlimited freedom for the individual while discarding the weak.",1992-10-30 00:00:00.000,12,NULL,70.0000,1,71.0799,24
190174,3041,Shining Force,"The game opens in the Kingdom of Guardiana, in the land of Rune. The protagonist, Max, is sent on a mission to prevent Darksol, who commands the hordes of Runefaust, from opening the Shining Path and resurrecting Dark Dragon. Along the way, Max recruits a number of allies to join the Shining Force. Opposing the Shining Force are foes such as Kane and King Ramladu, who were both corrupted by Darksol. Eventually Max forges the legendary Chaos Breaker, and uses it to reach the Castle of the Ancients, where Darksol plans to resurrect Dark Dragon.",1992-03-20 00:00:00.000,11,NULL,NULL,NULL,81.3447,33
123487,46307,Shining Force Gaiden: Ensei Jashin no Kuni e,NULL,1992-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
17844,10220,Shinobi II: The Silent Fury,NULL,1992-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87124,214835,Shinseiki GPX Cyber Formula,NULL,1992-03-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131246,42427,Shodai Nekketsu Kouha Kunio-kun,NULL,1992-08-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140392,48845,Shogi Meikan '92,NULL,1992-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
113231,39584,Shogun Warriors,NULL,1992-05-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188990,223008,Shortline Railroad,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108593,42542,Shounen Ashibe: Goma-chan no Yuuenchi Daibouken,NULL,1992-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148595,48849,Shuffle Fight,NULL,1992-11-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23012,46258,Shura no Mon,NULL,1992-09-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
